Iteration,Base Model,Base Model,Tuned Model,Tuned Model
Accuracy,Train,Valid,Train,Valid
GaussianNB,0.8628205128205129,0.8623188405797102,0.8666666666666667,0.8695652173913043
SVC,0.917948717948718,0.8695652173913043,0.9243589743589744,0.8913043478260869
KNN,0.9,0.8840579710144928,0.882051282051282,0.8768115942028986
Decision Trees,1.0,0.7898550724637681,0.8961538461538462,0.855072463768116
Random Forest,1.0,0.8695652173913043,0.9346153846153846,0.8768115942028986
Gradient Boosting,0.946153846153846,0.8695652173913043,0.8384615384615385,0.8478260869565217
MLP Classifier,0.946153846153846,0.8695652173913043,0.8756410256410256,0.8768115942028986
